


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:37	1664334277.519852160	55.0	Blank	Blank	7.9125E-1	9.2350E+3	1.7000E+1	5.0000E-1	2.6700E+1	1.1300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:38	1664334278.519909380	56.0	Blank	Blank	1.0270E+0	9.2170E+3	1.8000E+1	5.0000E-1	2.6700E+1	9.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:39	1664334279.519966600	57.0	Blank	Blank	9.7385E-1	9.1990E+3	1.8000E+1	5.0000E-1	2.6700E+1	8.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:40	1664334280.520023820	58.0	Blank	Blank	8.6405E-1	9.1810E+3	1.8000E+1	5.0000E-1	2.6700E+1	9.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:41	1664334281.520081040	59.0	Blank	Blank	7.4325E-1	9.1630E+3	1.8000E+1	5.0000E-1	2.6700E+1	8.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:42	1664334282.520138260	60.0	Blank	Blank	9.2305E-1	9.1450E+3	1.8000E+1	5.0000E-1	2.6700E+1	8.2000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:43	1664334283.520195480	61.0	Blank	Blank	8.1255E-1	9.1270E+3	1.8000E+1	5.0000E-1	2.6700E+1	9.2000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:44	1664334284.519252300	62.0	Blank	Blank	8.2880E-1	9.1100E+3	1.7000E+1	5.0000E-1	2.6700E+1	6.7000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:45	1664334285.519309520	63.0	Blank	Blank	1.0339E+0	9.0920E+3	1.8000E+1	5.0000E-1	2.6700E+1	7.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:46	1664334286.519366740	64.0	Blank	Blank	9.6730E-1	9.0740E+3	1.8000E+1	5.0000E-1	2.6700E+1	8.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
